52.32,53.96,52.22,53.89,54830
54.8,55,53.98,54.4,51485
54.89,55,53.75,54.01,48469
53.42,54.89,53.13,54.43,59594
54.13,54.63,53.07,54.42,37644
54.89,55.5,54.03,54.66,35779
53.63,53.739,52.51,52.87,41665
52.67,54.03,52.44,52.82,77991
52.52,53.69,52.52,53.13,59206
54.42,54.96,53.57,53.95,67720
53.89,54.82,53.57,54.78,31980
55.08,56.92,54.72,56.34,82528
56.58,58.69,56.48,57.83,89236
58.27,59.32,57.95,58.58,60786
57.9,58.02,56.6,57.76,66451
58.36,59.31,58.03,59.17,52137
63.1,65.4,62.48,64.85,175947
65.01,66.21,63.97,64.7,99643
64.89,64.93,61.65,63.14,100352
61.89,62.79,60.8,62.59,56526
63.5,64.8,62.7,64.37,54465
64.55,64.55,62.51,62.68,54904
62.56,63.03,61.43,62.39,58285
62.07,62.86,61.46,61.95,43937
62.08,63.8,62.02,63.67,34278
63.5,64.15,62.38,63.2,44472
63.54,63.71,61.33,62.73,54075
62.44,62.74,59.92,60.01,54638
58.99,60.06,58.17,59.73,54697
59.67,61.97,59.42,61.65,49935
64,65.57,63.68,65.38,86795
65.21,65.4,63.78,65.3,52315
65.85,68.13,65.47,67.87,69516
67.45,68.37,66.8,67.39,51423
67.64,69.05,67.46,67.99,47209
68.12,68.21,65.86,67.64,46369
68.79,69.37,67.86,69.36,42206
65.58,67.2,64.85,65.84,128140
65.54,67.28,65.3,67.11,67594
67.62,67.74,66.79,67.4,50661
67.55,67.64,65.15,66.3,44232
65.88,68,65.6,66.22,61861
65.93,67.43,64.72,66.57,63584
67.1,67.1,64.85,65.34,36959
65.5,67.43,64.3,64.31,49197
64.71,65.82,63.542,63.71,54574
63.53,63.54,60.55,60.85,57141
65.37,66.31,64.55,65.98,48619
65.04,66.44,64.4305,64.83,47065
65.76,66.54,65.19,65.69,46410
65.49,66.2,64.61,65.44,36760
66.21,66.59,64.61,64.98,34703
64.56,65.03,62.19,62.55,44737
62.51,63.23,61.9305,62.57,36884
63.09,64.85,62.9,64.26,50465
63.97,64.39,63.4,63.74,34637
64.13,64.37,62.87,63.34,30503
63,63.08,61.28,61.7,33090
61.39,61.51,60.49,61.29,41915
63.36,64.5,61.76,62.08,59600
61.77,62.23,61,61.9,32520
62.2,62.73,61.33,62.37,35088
60.34,61.04,59.57,60.67,21125
60.43,61,58.7,59.53,70462
60.65,61.94,60.48,61.56,51420
61.36,62.02,60.66,60.96,30117
61.35,61.54,59.73,59.9,46953
60.79,61.92,59.5619,60.25,46527
59.81,59.84,58.13,58.27,77968
58.1,58.68,57,57.47,45468
57.85,57.85,55.87,57.11,55802
58.69,59.25,57.91,58.23,83869
58.84,58.9,57.33,57.99,43515
59.97,60.82,59.6,60.56,83787
60.11,61.23,60.11,60.75,41744
61.21,63.14,60.9701,62.96,64521
62.91,63.1,61.61,61.84,55215
62.5,62.6,60.8,61.15,55956
61.82,62.69,61.43,62.25,34297
62.5,63.09,61.4,62.67,31147
63.1,64.3,62.74,64.23,32934
64.58,64.97,64.05,64.17,8459
64.6,64.93,63.81,64.49,22274
64.53,64.95,63.9,64,20542
63.67,63.85,63.0325,63.54,18511
63.57,63.75,62.41,62.42,22218
63.6,64.8995,63.47,64.74,33244
65.16,66.8,64.74,66.56,40878
66.84,67.62,66.37,67.14,32119
66.86,67.34,66.17,67.03,27615
66.71,67.22,66.27,67.06,26623
67.58,68.2,65.73,66.31,33250
65.65,65.65,63.7,64.14,54583
64.37,66.88,63.43,66.47,51048
66.7,66.85,65.98,66.77,27880
66.77,67.01,65.15,65.89,38019
65.17,66.92,65.17,66.92,28435
66.07,66.35,65.36,65.77,30654
67.11,67.3,64.02,64.15,56610
64,65,62.98,63.13,44735
63.88,65.72,63.55,64.93,40485
64.24,65.3833,63.59,63.89,32505
65.94,66.21,63.92,64.98,59029
66.54,67,65.17,65.38,66399
66.02,66.68,63.35,63.78,45750
64.42,65.37,63.92,65.1,40890
64.86,66.49,63.86,66.34,42034
66.24,67.05,65.86,66.41,38317
65.05,65.47,62.78,62.79,47456
62.66,63.44,60.75,62.95,69207
63.06,63.81,61.93,62.33,28553
63.03,64.34,62.61,63.54,44333
63.42,64.49,62.71,64.04,37675
63.81,65.65,63.39,65.53,40424
64.31,65.53,63.9,65.32,34902
66.84,68.11,66.55,67.92,45378
67.99,69,67.92,68.81,46352
69.75,70.5,69.19,70.39,55754
70.19,70.59,69.75,70.18,41889
70.41,70.53,68.7,69.19,37500
68.73,69.54,67.89,69.18,55760
69.19,70.38,69.06,69.64,35167
68.38,69.7801,67.899,69.7,33790
69.99,70.36,68.75,70.13,37681
70.62,71.08,69.8,70.41,50073
70.8,72.76,70.41,70.88,57974
71.28,71.68,70.1,70.17,43190
70.4,71.45,69.71,70.12,42120
70.87,72.33,70.78,72.11,37954
72.23,72.23,70.91,71.14,31114
70.43,71.78,70.3,71.23,22762
71.4,71.94,70.7,71.29,29168
71.05,72.41,71,72.32,33253
72.8,72.8,71.5,72.05,28260
71.68,71.83,70.175,71.3,27597
71.8,71.95,71.03,71.89,35294
72.19,73.89,72.1,73.14,46077
72.6,72.68,70.45,70.94,46734
71.59,71.59,69.22,69.99,56883
69.15,70.75,68.5,70.52,47760
70.99,71.07,69.87,70.77,30285
70.09,70.66,69.728,70.36,27486
70.9,70.9,68.48,68.75,41686
68.84,69.61,68.05,69.4,42266
69.8,71.64,69.5,71.53,39844
71.74,72.45,70.9,72.35,44891
72.55,73.68,72.35,72.83,47654
73.72,74.43,73.71,74.31,42124
74.82,74.9484,74.13,74.74,41125
74.46,75,73.73,73.95,44085
73.25,73.56,72.12,72.49,37238
72,73.35,70.91,73.08,47273
73.62,74.15,72.77,73.3,28822
73.03,73.78,72.72,72.91,18647
72.61,72.8,71.37,72.54,27203
72.86,74.13,71.72,74.07,40737
73.85,75.07,73.85,74.74,37349
74.05,74.87,72.94,73.5,44266
72.71,73.4,72.16,73.32,23909
73.55,74.14,72.73,73.94,37493
74,74.04,71.54,72.58,43960
71.81,73.51,71.6,73.37,35618
72.96,74.16,71.6,74.11,49711
73.91,74.19,73.04,73.18,32029
72.62,72.74,69.78,70.1,53352
70.86,70.88,69.22,70.2,42011
70.59,71.22,66.41,67.33,141347
66,66.225,61.71,62.16,210792
61.1,66.17,59.83,64.03,245300
63.19,64.95,62.1,64.4,120354
64.2,64.25,61.43,61.83,111863
61.49,63.06,57.18,60.95,100408
60.76,61.21,57.63,58.88,82970
61.09,61.25,56.72,57.63,132822
56.44,57.82,55.6,55.84,141834
55.47,57.48,55.36,56.96,122721
56.37,59.2,55.95,57.85,87272
58.59,58.59,56.5,57.32,94588
58.19,58.7,55.64,57.18,81663
58.17,59.43,57.77,58.04,105503
58,58.11,55.72,56.68,63369
55.15,55.91,53.35,53.35,105178
52.01,54.85,51.25,54.83,111604
54.28,54.28,53.075,53.19,71871
51.05,52.9,50.624,52.8,89827
53.79,54.61,53.14,53.34,73386
55.73,57.57,54.805,55.57,127811
55.26,55.44,52.05,52.33,98266
46.42,47.38,41.97,42.1,448885
43.08,44.49,42.12,44.36,214957
46.21,46.25,44.05,46.06,135590
45.81,48.23,44.82,45.12,152607
45.5,46.45,44.68,44.82,84468
43.91,44.24,41.24,42.8,172054
42.84,44.17,34.54,34.83,457750
37.54,39.26,36.74,39.15,363962
40,42.335,39.85,41.79,186550
39.7,43.14,39.59,42,214774
42.04,45.24,41.88,44.71,163841
43.75,45.54,42.05,43.06,248199
43.61,43.7,40.54,41.6,175041
41.34,43.62,41.11,42.57,266044
41.98,44.37,40.77,43.45,189458
42.59,43.5,41.15,41.7,167945
41.71,41.74,39.3,39.86,150389
40.22,40.8,37.68,37.77,170373
37.27,37.87,36.31,37.68,147966
38.02,38.27,37.22,37.74,80593
37.14,37.25,36.4,36.67,89745
35.1,37.35,34.84,36.09,164451
36.93,37.9,36.06,37.17,127508
37.51,38.4,37.1,38.07,78125
39.12,39.44,38.09,38.64,82326
39.49,41.7,39.11,41.59,112605
43.01,45.35,42.12,44.56,157350
44.44,46.22,43.84,45.41,122406
46.18,47.25,45.85,46.75,116502
47.59,49.11,46.63,47.62,173851
46.9,48.19,46.1,47.58,79276
47.89,49.93,47.06,49.08,115277
49.16,49.35,47.02,47.46,106186
47,47.32,44.44,45.52,94663
44.71,46.35,44.48,46.14,48148
46.61,46.85,45.33,45.98,40708
46.5,48.25,46.39,48.1,68241
47.6,49.17,47.47,48.77,64327
49.86,50.745,49.15,50.53,52562
50.55,50.72,49.44,50.31,59212
50.07,50.59,48.43,48.82,48083
49.5602,51.02,49.3,49.95,62375
49.1,49.83,48.75,49.16,42875
50.71,53.41,50.52,53.27,86657
53.19,53.47,52.2,53.14,73358
55.69,55.92,54.76,55.42,109029
55.09,56.97,54.72,56.92,60527
55.73,56.34,54.54,55.68,46522
55.8,56.46,55.38,56.35,87888
54.72,55.6799,53.82,54.09,58495
51.65,52.7,51.1,52.59,66999
51.42,52.64,51.2,51.84,45983
51.58,52.83,51.54,52.37,29128
52.05,52.43,51.4,51.94,27879
53.09,53.4,52.5,53.05,40728
51.89,51.89,49.6,50,71341
49.52,50.06,48.65,48.7,57702
